amount,transaction_type,recipient,source_device,city,occurred_at,transaction_frequency_24h,is_new_device,home_city,fraud_type
3993.76,ODEME,Synthetic Recipient 25,New iPhone,London,2026-02-13T20:00:00Z,4,true,Izmir,TEMIZ
1286.14,ODEME,Synthetic Recipient 26,New Android Device,Izmir,2026-02-14T17:00:00Z,3,true,Izmir,TEMIZ
5116.26,FATURA,Synthetic Recipient 27,Web Browser,Ankara,2026-02-15T20:00:00Z,4,false,Ankara,TEMIZ
3411.80,TRANSFER,Synthetic Recipient 28,Android Phone,New York,2026-02-16T16:00:00Z,3,false,Izmir,TEMIZ
17558.00,TRANSFER,Synthetic Recipient 29,Android Phone,Ankara,2026-02-17T14:00:00Z,4,false,Ankara,TEMIZ
3487.57,FATURA,Synthetic Recipient 30,iPhone 15 Pro,Izmir,2026-02-18T19:00:00Z,7,false,Izmir,TEMIZ
15162.17,TRANSFER,Synthetic Recipient 31,Samsung Galaxy,Moscow,2026-02-19T08:00:00Z,4,false,Istanbul,TEMIZ
11072.12,TRANSFER,Synthetic Recipient 32,New Android Device,Moscow,2026-02-20T17:00:00Z,3,true,Berlin,TEMIZ
2293.83,ODEME,Synthetic Recipient 33,Web Browser,Paris,2026-02-21T15:00:00Z,2,false,Berlin,TEMIZ
1627.15,CEKIM,Synthetic Recipient 34,Android Phone,Berlin,2026-02-22T13:00:00Z,12,false,Berlin,TEMIZ
2978.66,TRANSFER,Synthetic Recipient 35,Samsung Galaxy,Izmir,2026-02-23T06:00:00Z,3,false,Izmir,TEMIZ
1797.71,TRANSFER,Synthetic Recipient 36,Web Browser,Istanbul,2026-02-24T12:00:00Z,8,false,Istanbul,TEMIZ
3310.59,TRANSFER,Synthetic Recipient 37,iPhone 15 Pro,Berlin,2026-02-25T22:00:00Z,2,false,Berlin,TEMIZ
10815.64,TRANSFER,Synthetic Recipient 38,Web Browser,Ankara,2026-02-26T13:00:00Z,3,false,Ankara,TEMIZ
6236.49,ODEME,Synthetic Recipient 39,Unknown Web Browser,Istanbul,2026-02-27T04:00:00Z,2,true,Istanbul,HESAP_ELE_GECIRME
5961.34,CEKIM,Synthetic Recipient 40,New Android Device,Istanbul,2026-02-28T08:00:00Z,4,true,Istanbul,TEMIZ
256.74,FATURA,Synthetic Recipient 41,iPhone 15 Pro,Ankara,2026-03-01T19:00:00Z,5,false,Ankara,TEMIZ
1695.10,FATURA,Synthetic Recipient 42,iPhone 15 Pro,Izmir,2026-03-02T20:00:00Z,2,false,Izmir,PARA_AKLAMA
7957.21,CEKIM,Synthetic Recipient 43,New Android Device,Ankara,2026-03-03T13:00:00Z,5,true,Ankara,TEMIZ
69227.43,ODEME,Synthetic Recipient 44,Unknown Web Browser,Istanbul,2026-03-04T08:00:00Z,4,true,Istanbul,TEMIZ
10397.89,ODEME,Synthetic Recipient 45,Samsung Galaxy,Moscow,2026-03-05T19:00:00Z,5,false,Ankara,CALINTI_KART
11052.65,TRANSFER,Synthetic Recipient 46,New iPhone,Dubai,2026-03-06T06:00:00Z,3,true,Izmir,HESAP_ELE_GECIRME
3605.48,FATURA,Synthetic Recipient 47,New Android Device,Ankara,2026-03-07T09:00:00Z,8,true,Ankara,SUPHELI_DAVRANIS
8198.20,ODEME,Synthetic Recipient 48,Web Browser,Ankara,2026-03-08T07:00:00Z,8,false,Ankara,TEMIZ
3291.26,ODEME,Synthetic Recipient 49,Android Phone,Ankara,2026-03-09T15:00:00Z,4,false,Ankara,TEMIZ
9649.53,CEKIM,Synthetic Recipient 50,Unknown Web Browser,New York,2026-03-10T04:00:00Z,4,true,Izmir,HESAP_ELE_GECIRME
25316.87,TRANSFER,Synthetic Recipient 51,Samsung Galaxy,London,2026-03-11T16:00:00Z,4,false,Berlin,TEMIZ
9493.00,CEKIM,Synthetic Recipient 52,Samsung Galaxy,New York,2026-03-12T06:00:00Z,1,false,Istanbul,TEMIZ
1848.07,FATURA,Synthetic Recipient 53,Android Phone,Ankara,2026-03-13T23:00:00Z,5,false,Ankara,TEMIZ
5701.61,FATURA,Synthetic Recipient 54,Samsung Galaxy,Izmir,2026-03-14T05:00:00Z,5,false,Izmir,CALINTI_KART
2177.76,TRANSFER,Synthetic Recipient 55,Web Browser,New York,2026-03-15T22:00:00Z,5,false,Ankara,TEMIZ
144144.21,TRANSFER,Synthetic Recipient 56,Samsung Galaxy,Istanbul,2026-03-16T06:00:00Z,1,false,Istanbul,TEMIZ
785.15,ODEME,Synthetic Recipient 57,Android Phone,Ankara,2026-03-17T19:00:00Z,2,false,Ankara,TEMIZ
8762.81,ODEME,Synthetic Recipient 58,Unknown Web Browser,Ankara,2026-03-18T21:00:00Z,4,true,Ankara,TEMIZ
13011.19,CEKIM,Synthetic Recipient 59,Unknown Web Browser,London,2026-03-19T17:00:00Z,1,true,Berlin,TEMIZ
16864.46,ODEME,Synthetic Recipient 60,Samsung Galaxy,Ankara,2026-03-20T13:00:00Z,7,false,Ankara,TEMIZ
3365.61,ODEME,Synthetic Recipient 61,Samsung Galaxy,Izmir,2026-03-21T10:00:00Z,1,false,Izmir,PARA_AKLAMA
1071.01,FATURA,Synthetic Recipient 62,Unknown Web Browser,Istanbul,2026-03-22T18:00:00Z,4,true,Istanbul,TEMIZ
366.27,ODEME,Synthetic Recipient 63,New iPhone,Izmir,2026-03-23T01:00:00Z,7,true,Izmir,TEMIZ
19767.34,FATURA,Synthetic Recipient 64,Web Browser,Istanbul,2026-03-24T15:00:00Z,4,false,Istanbul,TEMIZ
14216.60,TRANSFER,Synthetic Recipient 65,Android Phone,Ankara,2026-03-25T10:00:00Z,4,false,Ankara,TEMIZ
2889.09,CEKIM,Synthetic Recipient 66,iPhone 15 Pro,Moscow,2026-03-26T19:00:00Z,7,false,Istanbul,TEMIZ
2037.58,CEKIM,Synthetic Recipient 67,Web Browser,Izmir,2026-03-27T23:00:00Z,5,false,Izmir,TEMIZ
24458.36,TRANSFER,Synthetic Recipient 68,Android Phone,Izmir,2026-03-28T04:00:00Z,1,false,Izmir,PARA_AKLAMA
14212.63,TRANSFER,Synthetic Recipient 69,iPhone 15 Pro,Berlin,2026-03-29T18:00:00Z,9,false,Berlin,PARA_AKLAMA
38523.99,ODEME,Synthetic Recipient 70,Web Browser,Berlin,2026-03-30T00:00:00Z,3,false,Berlin,TEMIZ
3304.25,FATURA,Synthetic Recipient 00,iPhone 15 Pro,Istanbul,2026-03-31T18:00:00Z,2,false,Istanbul,TEMIZ
17183.22,ODEME,Synthetic Recipient 01,iPhone 15 Pro,Istanbul,2026-04-01T08:00:00Z,7,false,Istanbul,TEMIZ
9800.69,ODEME,Synthetic Recipient 02,Android Phone,Izmir,2026-04-02T20:00:00Z,2,false,Izmir,TEMIZ
2080.71,TRANSFER,Synthetic Recipient 03,iPhone 15 Pro,Ankara,2026-04-03T06:00:00Z,6,false,Ankara,PARA_AKLAMA
15395.27,ODEME,Synthetic Recipient 04,iPhone 15 Pro,Ankara,2026-04-04T09:00:00Z,4,false,Ankara,TEMIZ
898.98,ODEME,Synthetic Recipient 05,Android Phone,Ankara,2026-04-05T15:00:00Z,3,false,Ankara,TEMIZ
1165.56,CEKIM,Synthetic Recipient 06,Unknown Web Browser,Izmir,2026-04-06T04:00:00Z,2,true,Izmir,TEMIZ
3040.55,TRANSFER,Synthetic Recipient 07,Android Phone,Ankara,2026-04-07T19:00:00Z,2,false,Ankara,TEMIZ
658.41,TRANSFER,Synthetic Recipient 08,Samsung Galaxy,Izmir,2026-04-08T10:00:00Z,5,false,Izmir,TEMIZ
4848.28,ODEME,Synthetic Recipient 09,iPhone 15 Pro,Berlin,2026-04-09T15:00:00Z,3,false,Berlin,SUPHELI_DAVRANIS
4454.30,ODEME,Synthetic Recipient 10,Samsung Galaxy,New York,2026-04-10T05:00:00Z,4,false,Ankara,TEMIZ
651.90,ODEME,Synthetic Recipient 11,iPhone 15 Pro,London,2026-04-11T08:00:00Z,1,false,Izmir,TEMIZ
8003.46,TRANSFER,Synthetic Recipient 12,Android Phone,Paris,2026-04-12T23:00:00Z,5,false,Istanbul,PARA_AKLAMA
8872.88,FATURA,Synthetic Recipient 13,Samsung Galaxy,New York,2026-04-13T02:00:00Z,2,false,Ankara,TEMIZ
5641.40,TRANSFER,Synthetic Recipient 14,Unknown Web Browser,Berlin,2026-04-14T05:00:00Z,2,true,Berlin,PARA_AKLAMA
8590.61,TRANSFER,Synthetic Recipient 15,Samsung Galaxy,Izmir,2026-04-15T16:00:00Z,4,false,Izmir,TEMIZ
12410.47,TRANSFER,Synthetic Recipient 16,Web Browser,Istanbul,2026-04-16T22:00:00Z,4,false,Istanbul,TEMIZ
1568.68,FATURA,Synthetic Recipient 17,Samsung Galaxy,Ankara,2026-04-17T00:00:00Z,9,false,Ankara,TEMIZ
849.85,ODEME,Synthetic Recipient 18,iPhone 15 Pro,Istanbul,2026-04-18T01:00:00Z,1,false,Istanbul,TEMIZ
649.86,TRANSFER,Synthetic Recipient 19,New Android Device,Istanbul,2026-04-19T15:00:00Z,1,true,Istanbul,TEMIZ
3858.55,ODEME,Synthetic Recipient 20,Web Browser,Istanbul,2026-04-20T20:00:00Z,2,false,Istanbul,SUPHELI_DAVRANIS
3882.32,TRANSFER,Synthetic Recipient 21,New Android Device,Dubai,2026-04-21T14:00:00Z,6,true,Izmir,TEMIZ
6850.13,TRANSFER,Synthetic Recipient 22,New iPhone,Berlin,2026-04-22T06:00:00Z,1,true,Berlin,TEMIZ
1837.63,TRANSFER,Synthetic Recipient 23,iPhone 15 Pro,Paris,2026-04-23T09:00:00Z,2,false,Berlin,TEMIZ
9049.37,CEKIM,Synthetic Recipient 24,iPhone 15 Pro,Istanbul,2026-04-24T07:00:00Z,4,false,Istanbul,TEMIZ
931.71,TRANSFER,Synthetic Recipient 25,Web Browser,Izmir,2026-04-25T08:00:00Z,4,false,Izmir,TEMIZ
13597.49,TRANSFER,Synthetic Recipient 26,iPhone 15 Pro,London,2026-04-26T04:00:00Z,2,false,Izmir,PARA_AKLAMA
5483.35,ODEME,Synthetic Recipient 27,Web Browser,Berlin,2026-04-27T17:00:00Z,5,false,Berlin,TEMIZ
9407.01,ODEME,Synthetic Recipient 28,New Android Device,Moscow,2026-04-28T19:00:00Z,1,true,Ankara,TEMIZ
614.99,TRANSFER,Synthetic Recipient 29,Android Phone,Berlin,2026-04-29T19:00:00Z,6,false,Berlin,TEMIZ
33878.57,TRANSFER,Synthetic Recipient 30,Web Browser,Izmir,2026-04-30T13:00:00Z,4,false,Izmir,TEMIZ
2861.52,TRANSFER,Synthetic Recipient 31,Android Phone,Istanbul,2026-05-01T23:00:00Z,2,false,Istanbul,TEMIZ
2836.53,ODEME,Synthetic Recipient 32,Unknown Web Browser,Berlin,2026-05-02T10:00:00Z,7,true,Izmir,TEMIZ
2677.87,FATURA,Synthetic Recipient 33,Android Phone,Ankara,2026-05-03T15:00:00Z,2,false,Ankara,TEMIZ
1076.52,ODEME,Synthetic Recipient 34,Android Phone,Ankara,2026-05-04T11:00:00Z,4,false,Ankara,TEMIZ
2834.12,FATURA,Synthetic Recipient 35,New Android Device,London,2026-05-05T04:00:00Z,2,true,Berlin,HESAP_ELE_GECIRME
204.67,FATURA,Synthetic Recipient 36,Samsung Galaxy,Istanbul,2026-05-06T17:00:00Z,3,false,Istanbul,TEMIZ
5245.68,FATURA,Synthetic Recipient 37,Web Browser,Istanbul,2026-05-07T09:00:00Z,8,false,Istanbul,TEMIZ
4602.36,ODEME,Synthetic Recipient 38,Android Phone,Istanbul,2026-05-08T01:00:00Z,3,false,Istanbul,TEMIZ
878.71,CEKIM,Synthetic Recipient 39,New iPhone,Dubai,2026-05-09T17:00:00Z,4,true,Berlin,TEMIZ
30108.12,ODEME,Synthetic Recipient 40,New iPhone,Izmir,2026-05-10T18:00:00Z,14,true,Izmir,TEMIZ
1917.71,TRANSFER,Synthetic Recipient 41,Web Browser,Istanbul,2026-05-11T15:00:00Z,6,false,Istanbul,TEMIZ
3754.80,FATURA,Synthetic Recipient 42,Samsung Galaxy,Ankara,2026-05-12T21:00:00Z,1,false,Ankara,TEMIZ
19088.62,FATURA,Synthetic Recipient 43,New Android Device,Izmir,2026-05-13T21:00:00Z,1,true,Izmir,TEMIZ
8543.64,ODEME,Synthetic Recipient 44,New Android Device,Berlin,2026-05-14T22:00:00Z,4,true,Berlin,TEMIZ
4357.85,CEKIM,Synthetic Recipient 45,Unknown Web Browser,Istanbul,2026-05-15T22:00:00Z,8,true,Istanbul,TEMIZ
2231.50,TRANSFER,Synthetic Recipient 46,Android Phone,Berlin,2026-05-16T20:00:00Z,17,false,Berlin,TEMIZ
3055.17,TRANSFER,Synthetic Recipient 47,Samsung Galaxy,Berlin,2026-05-17T03:00:00Z,5,false,Berlin,TEMIZ
3194.30,TRANSFER,Synthetic Recipient 48,iPhone 15 Pro,Berlin,2026-05-18T09:00:00Z,4,false,Ankara,TEMIZ
8887.18,CEKIM,Synthetic Recipient 49,Samsung Galaxy,Ankara,2026-05-19T00:00:00Z,3,false,Ankara,CALINTI_KART
3143.84,TRANSFER,Synthetic Recipient 50,Unknown Web Browser,Ankara,2026-05-20T17:00:00Z,1,true,Ankara,TEMIZ
3553.02,ODEME,Synthetic Recipient 51,Unknown Web Browser,Izmir,2026-05-21T22:00:00Z,2,true,Izmir,TEMIZ
25987.40,TRANSFER,Synthetic Recipient 52,New iPhone,Izmir,2026-05-22T18:00:00Z,13,true,Izmir,TEMIZ
2448.83,TRANSFER,Synthetic Recipient 53,Web Browser,Berlin,2026-05-23T16:00:00Z,8,false,Berlin,TEMIZ
8595.54,TRANSFER,Synthetic Recipient 54,Web Browser,Paris,2026-05-24T06:00:00Z,4,false,Berlin,PARA_AKLAMA
2031.00,ODEME,Synthetic Recipient 55,Samsung Galaxy,Ankara,2026-05-25T01:00:00Z,6,false,Ankara,TEMIZ
15173.61,CEKIM,Synthetic Recipient 56,New iPhone,Berlin,2026-05-26T23:00:00Z,3,true,Berlin,TEMIZ
7904.93,ODEME,Synthetic Recipient 57,Unknown Web Browser,Berlin,2026-05-27T01:00:00Z,3,true,Berlin,TEMIZ
6935.97,ODEME,Synthetic Recipient 58,Android Phone,Izmir,2026-05-28T00:00:00Z,10,false,Izmir,CALINTI_KART
4958.67,TRANSFER,Synthetic Recipient 59,Android Phone,Berlin,2026-05-29T13:00:00Z,2,false,Berlin,TEMIZ
6819.76,ODEME,Synthetic Recipient 60,Android Phone,Istanbul,2026-05-30T16:00:00Z,5,false,Istanbul,TEMIZ
895.22,TRANSFER,Synthetic Recipient 61,Web Browser,Berlin,2026-05-31T12:00:00Z,2,false,Berlin,TEMIZ
26267.61,CEKIM,Synthetic Recipient 62,iPhone 15 Pro,Moscow,2026-06-01T17:00:00Z,1,false,Izmir,TEMIZ
831.78,CEKIM,Synthetic Recipient 63,New Android Device,Izmir,2026-06-02T20:00:00Z,12,true,Izmir,TEMIZ
2156.86,CEKIM,Synthetic Recipient 64,Web Browser,Berlin,2026-06-03T07:00:00Z,1,false,Ankara,TEMIZ
3450.99,CEKIM,Synthetic Recipient 65,New iPhone,Izmir,2026-06-04T22:00:00Z,1,true,Izmir,TEMIZ
3587.27,FATURA,Synthetic Recipient 66,Android Phone,Istanbul,2026-06-05T05:00:00Z,3,false,Istanbul,TEMIZ
2829.87,ODEME,Synthetic Recipient 67,iPhone 15 Pro,Istanbul,2026-06-06T20:00:00Z,2,false,Istanbul,TEMIZ
3625.27,ODEME,Synthetic Recipient 68,Web Browser,Istanbul,2026-06-07T09:00:00Z,1,false,Istanbul,TEMIZ
1359.50,ODEME,Synthetic Recipient 69,iPhone 15 Pro,Izmir,2026-06-08T03:00:00Z,14,false,Izmir,TEMIZ
11105.11,FATURA,Synthetic Recipient 70,Unknown Web Browser,Izmir,2026-06-09T22:00:00Z,4,true,Izmir,TEMIZ
56447.97,TRANSFER,Synthetic Recipient 00,Samsung Galaxy,Istanbul,2026-06-10T14:00:00Z,5,false,Istanbul,TEMIZ
11193.87,FATURA,Synthetic Recipient 01,Web Browser,Berlin,2026-06-11T17:00:00Z,3,false,Berlin,TEMIZ
10890.85,TRANSFER,Synthetic Recipient 02,New Android Device,Ankara,2026-06-12T11:00:00Z,7,true,Ankara,TEMIZ
1779.13,TRANSFER,Synthetic Recipient 03,Android Phone,Berlin,2026-06-13T03:00:00Z,2,false,Istanbul,TEMIZ
4608.31,ODEME,Synthetic Recipient 04,Web Browser,Izmir,2026-06-14T14:00:00Z,1,false,Izmir,TEMIZ
6036.77,ODEME,Synthetic Recipient 05,iPhone 15 Pro,Ankara,2026-06-15T23:00:00Z,9,false,Ankara,TEMIZ
3866.70,FATURA,Synthetic Recipient 06,Web Browser,Ankara,2026-06-16T09:00:00Z,1,false,Ankara,TEMIZ
295.58,FATURA,Synthetic Recipient 07,iPhone 15 Pro,Istanbul,2026-06-17T23:00:00Z,1,false,Istanbul,TEMIZ
1922.96,CEKIM,Synthetic Recipient 08,New Android Device,New York,2026-06-18T04:00:00Z,3,true,Istanbul,CALINTI_KART
640.58,ODEME,Synthetic Recipient 09,Web Browser,Paris,2026-06-19T06:00:00Z,5,false,Berlin,TEMIZ
22426.02,CEKIM,Synthetic Recipient 10,iPhone 15 Pro,New York,2026-06-20T21:00:00Z,4,false,Berlin,TEMIZ
3530.86,CEKIM,Synthetic Recipient 11,Samsung Galaxy,Istanbul,2026-06-21T22:00:00Z,7,false,Istanbul,TEMIZ
1854.61,TRANSFER,Synthetic Recipient 12,Samsung Galaxy,Istanbul,2026-06-22T07:00:00Z,4,false,Istanbul,TEMIZ
4052.13,ODEME,Synthetic Recipient 13,Samsung Galaxy,Izmir,2026-06-23T16:00:00Z,10,false,Izmir,TEMIZ
48462.88,ODEME,Synthetic Recipient 14,Unknown Web Browser,Ankara,2026-06-24T12:00:00Z,2,true,Ankara,CALINTI_KART
25308.59,TRANSFER,Synthetic Recipient 15,Android Phone,Ankara,2026-06-25T01:00:00Z,8,false,Ankara,PARA_AKLAMA
31128.39,TRANSFER,Synthetic Recipient 16,Android Phone,Izmir,2026-06-26T13:00:00Z,3,false,Izmir,PARA_AKLAMA
4905.53,ODEME,Synthetic Recipient 17,Samsung Galaxy,Izmir,2026-06-27T10:00:00Z,1,false,Izmir,TEMIZ
6663.15,TRANSFER,Synthetic Recipient 18,iPhone 15 Pro,Ankara,2026-06-28T04:00:00Z,3,false,Ankara,PARA_AKLAMA
12131.21,FATURA,Synthetic Recipient 19,iPhone 15 Pro,Paris,2026-06-29T16:00:00Z,2,false,Berlin,TEMIZ
1093.58,CEKIM,Synthetic Recipient 20,Samsung Galaxy,Berlin,2026-01-01T16:00:00Z,6,false,Berlin,TEMIZ
440.00,CEKIM,Synthetic Recipient 21,Web Browser,Istanbul,2026-01-02T08:00:00Z,7,false,Istanbul,TEMIZ
974.19,CEKIM,Synthetic Recipient 22,Samsung Galaxy,Izmir,2026-01-03T12:00:00Z,10,false,Izmir,TEMIZ
5940.42,ODEME,Synthetic Recipient 23,Samsung Galaxy,London,2026-01-04T16:00:00Z,2,false,Izmir,TEMIZ
4522.62,TRANSFER,Synthetic Recipient 24,iPhone 15 Pro,Ankara,2026-01-05T13:00:00Z,11,false,Ankara,PARA_AKLAMA
4232.79,TRANSFER,Synthetic Recipient 25,iPhone 15 Pro,Izmir,2026-01-06T17:00:00Z,13,false,Izmir,TEMIZ
5846.55,ODEME,Synthetic Recipient 26,Android Phone,Berlin,2026-01-07T00:00:00Z,4,false,Berlin,TEMIZ
3704.82,TRANSFER,Synthetic Recipient 27,Unknown Web Browser,Ankara,2026-01-08T09:00:00Z,2,true,Ankara,TEMIZ
4370.74,ODEME,Synthetic Recipient 28,iPhone 15 Pro,Ankara,2026-01-09T12:00:00Z,4,false,Ankara,TEMIZ
2003.03,FATURA,Synthetic Recipient 29,Samsung Galaxy,Ankara,2026-01-10T20:00:00Z,20,false,Ankara,TEMIZ
12845.43,TRANSFER,Synthetic Recipient 30,Unknown Web Browser,Berlin,2026-01-11T17:00:00Z,6,true,Berlin,TEMIZ
1800.52,ODEME,Synthetic Recipient 31,Android Phone,Berlin,2026-01-12T16:00:00Z,2,false,Berlin,TEMIZ
4905.77,FATURA,Synthetic Recipient 32,Samsung Galaxy,Dubai,2026-01-13T04:00:00Z,9,false,Izmir,SUPHELI_DAVRANIS
969.43,ODEME,Synthetic Recipient 33,Web Browser,Berlin,2026-01-14T14:00:00Z,5,false,Berlin,TEMIZ
9157.89,ODEME,Synthetic Recipient 34,Samsung Galaxy,Istanbul,2026-01-15T19:00:00Z,7,false,Istanbul,TEMIZ
277.69,ODEME,Synthetic Recipient 35,New Android Device,Paris,2026-01-16T07:00:00Z,5,true,Izmir,HESAP_ELE_GECIRME
65710.90,TRANSFER,Synthetic Recipient 36,Web Browser,London,2026-01-17T09:00:00Z,8,false,Ankara,PARA_AKLAMA
25669.98,TRANSFER,Synthetic Recipient 37,New iPhone,New York,2026-01-18T22:00:00Z,5,true,Berlin,PARA_AKLAMA
7919.78,TRANSFER,Synthetic Recipient 38,Samsung Galaxy,Ankara,2026-01-19T04:00:00Z,3,false,Ankara,TEMIZ
4954.60,CEKIM,Synthetic Recipient 39,Android Phone,Berlin,2026-01-20T19:00:00Z,3,false,Berlin,TEMIZ
2367.71,TRANSFER,Synthetic Recipient 40,Samsung Galaxy,Ankara,2026-01-21T13:00:00Z,3,false,Ankara,TEMIZ
10724.20,ODEME,Synthetic Recipient 41,iPhone 15 Pro,Ankara,2026-01-22T04:00:00Z,5,false,Ankara,TEMIZ
10036.21,ODEME,Synthetic Recipient 42,Unknown Web Browser,Ankara,2026-01-23T23:00:00Z,2,true,Ankara,TEMIZ
2597.98,ODEME,Synthetic Recipient 43,Android Phone,Izmir,2026-01-24T18:00:00Z,9,false,Izmir,TEMIZ
2557.16,TRANSFER,Synthetic Recipient 44,iPhone 15 Pro,Berlin,2026-01-25T20:00:00Z,10,false,Berlin,SUPHELI_DAVRANIS
2734.92,CEKIM,Synthetic Recipient 45,Android Phone,Istanbul,2026-01-26T14:00:00Z,1,false,Istanbul,TEMIZ
462.53,CEKIM,Synthetic Recipient 46,Web Browser,Izmir,2026-01-27T17:00:00Z,6,false,Izmir,TEMIZ
3551.70,ODEME,Synthetic Recipient 47,Samsung Galaxy,Istanbul,2026-01-28T12:00:00Z,1,false,Istanbul,TEMIZ
4755.83,ODEME,Synthetic Recipient 48,iPhone 15 Pro,Izmir,2026-01-29T17:00:00Z,2,false,Izmir,TEMIZ
3979.80,FATURA,Synthetic Recipient 49,iPhone 15 Pro,Istanbul,2026-01-30T23:00:00Z,1,false,Istanbul,TEMIZ
812.89,FATURA,Synthetic Recipient 50,iPhone 15 Pro,London,2026-01-31T16:00:00Z,10,false,Istanbul,PARA_AKLAMA
3051.49,TRANSFER,Synthetic Recipient 51,Web Browser,Izmir,2026-02-01T08:00:00Z,5,false,Izmir,TEMIZ
6191.60,FATURA,Synthetic Recipient 52,Unknown Web Browser,Ankara,2026-02-02T15:00:00Z,2,true,Ankara,PARA_AKLAMA
1690.72,ODEME,Synthetic Recipient 53,New iPhone,Istanbul,2026-02-03T21:00:00Z,6,true,Istanbul,HESAP_ELE_GECIRME
2129.51,ODEME,Synthetic Recipient 54,Web Browser,New York,2026-02-04T13:00:00Z,2,false,Ankara,TEMIZ
5883.73,TRANSFER,Synthetic Recipient 55,New iPhone,Istanbul,2026-02-05T08:00:00Z,7,true,Istanbul,TEMIZ
4810.62,FATURA,Synthetic Recipient 56,Samsung Galaxy,Istanbul,2026-02-06T04:00:00Z,3,false,Istanbul,TEMIZ
11044.41,TRANSFER,Synthetic Recipient 57,Unknown Web Browser,Istanbul,2026-02-07T08:00:00Z,3,true,Istanbul,PARA_AKLAMA
6042.08,ODEME,Synthetic Recipient 58,Web Browser,Ankara,2026-02-08T10:00:00Z,1,false,Ankara,TEMIZ
11643.36,CEKIM,Synthetic Recipient 59,Samsung Galaxy,Izmir,2026-02-09T15:00:00Z,6,false,Izmir,TEMIZ
5047.58,TRANSFER,Synthetic Recipient 60,Web Browser,Izmir,2026-02-10T18:00:00Z,3,false,Izmir,TEMIZ
2357.76,ODEME,Synthetic Recipient 61,Samsung Galaxy,London,2026-02-11T09:00:00Z,4,false,Ankara,TEMIZ
4452.52,FATURA,Synthetic Recipient 62,iPhone 15 Pro,New York,2026-02-12T23:00:00Z,4,false,Istanbul,PARA_AKLAMA
3035.06,CEKIM,Synthetic Recipient 63,Samsung Galaxy,New York,2026-02-13T02:00:00Z,4,false,Istanbul,TEMIZ
9859.98,FATURA,Synthetic Recipient 64,iPhone 15 Pro,Izmir,2026-02-14T04:00:00Z,1,false,Izmir,TEMIZ
777.00,ODEME,Synthetic Recipient 65,iPhone 15 Pro,Istanbul,2026-02-15T21:00:00Z,2,false,Istanbul,TEMIZ
2175.00,ODEME,Synthetic Recipient 66,Android Phone,Moscow,2026-02-16T14:00:00Z,2,false,Izmir,TEMIZ
2053.08,ODEME,Synthetic Recipient 67,New Android Device,Moscow,2026-02-17T13:00:00Z,2,true,Ankara,TEMIZ
31908.04,CEKIM,Synthetic Recipient 68,Android Phone,Dubai,2026-02-18T04:00:00Z,2,false,Istanbul,TEMIZ
244.43,TRANSFER,Synthetic Recipient 69,New Android Device,Berlin,2026-02-19T05:00:00Z,5,true,Berlin,TEMIZ
8071.78,ODEME,Synthetic Recipient 70,Unknown Web Browser,Dubai,2026-02-20T11:00:00Z,5,true,Istanbul,HESAP_ELE_GECIRME
1572.59,FATURA,Synthetic Recipient 00,Samsung Galaxy,Berlin,2026-02-21T12:00:00Z,4,false,Berlin,TEMIZ
9361.59,CEKIM,Synthetic Recipient 01,New iPhone,Istanbul,2026-02-22T03:00:00Z,3,true,Istanbul,TEMIZ
2310.49,FATURA,Synthetic Recipient 02,New Android Device,Istanbul,2026-02-23T15:00:00Z,14,true,Istanbul,HESAP_ELE_GECIRME
7086.98,CEKIM,Synthetic Recipient 03,Samsung Galaxy,Ankara,2026-02-24T12:00:00Z,1,false,Ankara,TEMIZ
19284.26,FATURA,Synthetic Recipient 04,New iPhone,Istanbul,2026-02-25T19:00:00Z,3,true,Istanbul,TEMIZ
3864.09,ODEME,Synthetic Recipient 05,iPhone 15 Pro,Paris,2026-02-26T20:00:00Z,4,false,Istanbul,TEMIZ
18261.52,ODEME,Synthetic Recipient 06,Web Browser,Istanbul,2026-02-27T14:00:00Z,1,false,Istanbul,TEMIZ
1941.92,FATURA,Synthetic Recipient 07,iPhone 15 Pro,Berlin,2026-02-28T18:00:00Z,7,false,Izmir,TEMIZ
826.10,TRANSFER,Synthetic Recipient 08,Samsung Galaxy,Berlin,2026-03-01T10:00:00Z,4,false,Berlin,TEMIZ
11674.17,CEKIM,Synthetic Recipient 09,Web Browser,Paris,2026-03-02T05:00:00Z,2,false,Ankara,TEMIZ
2863.06,ODEME,Synthetic Recipient 10,Samsung Galaxy,Berlin,2026-03-03T12:00:00Z,5,false,Berlin,TEMIZ
4112.12,TRANSFER,Synthetic Recipient 11,Web Browser,Moscow,2026-03-04T01:00:00Z,3,false,Istanbul,TEMIZ
7864.11,TRANSFER,Synthetic Recipient 12,iPhone 15 Pro,Istanbul,2026-03-05T03:00:00Z,2,false,Istanbul,CALINTI_KART
12484.74,ODEME,Synthetic Recipient 13,Android Phone,Berlin,2026-03-06T08:00:00Z,9,false,Istanbul,TEMIZ
9344.10,ODEME,Synthetic Recipient 14,New iPhone,Istanbul,2026-03-07T16:00:00Z,3,true,Istanbul,TEMIZ
2198.55,TRANSFER,Synthetic Recipient 15,Samsung Galaxy,Istanbul,2026-03-08T20:00:00Z,5,false,Istanbul,TEMIZ
1573.73,ODEME,Synthetic Recipient 16,Unknown Web Browser,Ankara,2026-03-09T11:00:00Z,9,true,Ankara,CALINTI_KART
